textID,review,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
80e72b463a,Our kids are both in a Derbyshire schools string concert at the Buxton Opera House today. They`re both quite excited,excited,positive,night,70-100,Kiribati,119449,810.0,147
f8df4fe4ae, sigh..... exams aint no wer neaaarr finished!! i have 3 next week...  bin stressd... and i aint guna b bak till end june!,bin stressd.,negative,noon,21-30,Romania,19237691,230170.0,84
28733ad979,Those houses were a bust. House 1 smelled like a bowling alley and was maaad gross and house 2 needed a new roof and basement,Those houses were a bust. House 1 smelled like a bowling alley and was maaad gross and house 2 needed a new roof and basement,negative,noon,60-70,Albania,2877797,27400.0,105
e7eecffdc8,rec game....trying not to cry...the pain is to much..i need him...can`t lose him </3...my heart is breakingg,breakingg,negative,night,31-45,Equatorial Guinea,1402985,28050.0,50
078c7778dd,() Gonna watch JT on SNL tonight - not a fan of his music but think he`s hilarious! `**** in my Pants` - WAY too funny,not a fan of his music but think he`s hilarious! `**** in my Pants` - WAY too funny,negative,noon,60-70,Colombia,50882891,1109500.0,46
c0475430a5,"I am native, not french ! I hate this ! !  ! Trying to find animals in french, I SUCK, SOMEONE HELP PLEEEEEASE  ? Alone- Allison Iraheta ?","SUCK,",negative,night,70-100,Honduras,9904607,111890.0,89
752814dbb0,Watchin Hollyoaks...poor Justin!,poor,negative,morning,0-20,United States of America,331002651,9147420.0,36
d76062e768," i`m praying for you. Sorry to hear about your bro, man",. Sorry,negative,noon,21-30,Côte d'Ivoire,26378274,318000.0,83
7ea55c33f0,I wish I had a dog,wish,positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67
7600ae3509," I wanted to, but I sadly work today.  Normally, I don`t work Fridays, either.",sadly,negative,night,31-45,Iraq,40222493,434320.0,93
cb349bae1a,im still melting and im in the house in the shade  its not fair.,m still melting and im in the house in the shade  its not fair.,negative,noon,21-30,Sudan,43849260,1765048.0,25
a06eb9f9f6,Im a loner  haha suckss,suckss,negative,noon,60-70,Bulgaria,6948445,108560.0,64
f94a44e36e, One of the fake 'you's followed me. Haha. I so wish it would be you instead!,I so wish it would be you instead!,positive,morning,46-60,Norway,5421241,365000.0,15
72dd1cf185,greeting you all a happy mother`s day!,happy,positive,noon,60-70,United Arab Emirates,9890402,83600.0,118
79ba607882,Got a right bad headache,headache,negative,night,31-45,Marshall Islands,59190,180.0,329
5.59E+70,Awww my daddy! Got in a car accident! Pray for him! He`s shook`n up a lil!,Got in a car accident! Pr,negative,noon,21-30,Palestine State,5101414,6020.0,847
a8c023cb38, im feel verey tired  madry chasawy 9j !!!!!!!!!,tired,negative,noon,21-30,Bhutan,771608,38100.0,20
b68cee516f,is not having a good day... I havent had a good week forreal!!,is not having a good day... I havent had a good week forreal!!,negative,noon,21-30,Malta,441543,320.0,1380
90fffbe4ef,The Skimchamp Taxi Service!  best in the land!,best in the land!,positive,morning,0-20,Ukraine,43733762,579320.0,75
d7f89cb7a4,If you save these pix from the Today show please credit www.wireimage.com Thanks,Thanks,positive,night,70-100,Finland,5540720,304000.0,18
089d57ef99, http://twitpic.com/4w06l - LOVE IT! U have a great job!!,LOVE IT! U have a great job!!,positive,morning,0-20,Serbia,8737371,87460.0,100
4e2a81ece4, I don`t watch - just wish - TV`s been off for months- I love it  Guess I won`t win though LOL,I love it  Guess I won`t win though LOL,positive,night,31-45,Canada,37742154,9093510.0,4
e60af289e5,The 22nd can`t get here fast enough!,can`t get here fast enough!,negative,night,70-100,Croatia,4105267,55960.0,73
002f1aaedf, I`m ready homie..actually ima be working,working,positive,night,31-45,Panama,4314767,74340.0,58
7fe63b6a43,now i`m awake i can`t get back to sleep,i can`t get back to sleep,negative,noon,21-30,Grenada,112523,340.0,331
4d252432cc,Home at last HAPPY MOTHERS TO ALL THE MOTHERS Special thanks to my father he bought me tulips so did my princess  adult swim time (anime),HAPPY,positive,noon,60-70,Lebanon,6825445,10230.0,667
482fb09240,I wish the sun would shine. but it won`t,won`t,negative,morning,46-60,Norway,5421241,365000.0,15
01cfa3807e,is sooo tired and too busy to tweet  im glad the weekend is here... yay 4 day-weekend,glad,positive,night,31-45,Gambia,2416668,10120.0,239
a7850c4612,"Just came back from watching Terminator Salvation @ Cathay. It`s so-so only, not so much action  but I feel sorry for Marcus though.",but I feel sorry for Marcus though.,negative,noon,21-30,Iran,83992949,1630000.0,52
580ca45049, awww! thats sweet TTT!  Im sure she will love it! your a good son!,awww! thats sweet,positive,night,31-45,Marshall Islands,59190,180.0,329
2f20094d07,I love my puppy,I love my puppy,positive,morning,46-60,Congo (Congo-Brazzaville),5518087,342000.0,16
ca832cad51,Feeling smooth like chrome,Feeling smooth,positive,noon,21-30,Botswana,2351627,566730.0,4
3362948b75,  why canceled your performance on Letterman? i`m So sad because it is less an option for you.,o sad,negative,night,70-100,Slovenia,2078938,20140.0,103
dbba006190,"#freeagentapp free trial ran out today, cannot subscribe because Abby accidentally canceled my card - still waiting for a new one",cannot subscribe,negative,morning,46-60,Trinidad and Tobago,1399488,5130.0,273
809de300f3,Happy Mother`s Day x3 ..Mum? I love you,Happy,positive,morning,0-20,Vanuatu,307145,12200.0,25
4fa93484ca, Thx for FF  #followfriday,Thx,positive,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40
16e4be5a1e,its too early to be up! wishes i could sleep in today,wishes,positive,morning,0-20,France,65273511,547557.0,119
7b17834153, So sorry I missed it!,sorry,negative,noon,60-70,Samoa,198414,2830.0,70
277eace01e,"@_dritan Dam you, I want an #android, stupid only rogers",stupid only rogers,negative,morning,46-60,Cambodia,16718965,176520.0,95
e56eeb4968,Few Bevvies 2day in twn..great on a day off!!,great,positive,morning,0-20,Sweden,10099265,410340.0,25
37f289badf,its sad that the rats are becoming aggressive against the guinea pigs. I have to seperate them.,its sad that the rats are becoming aggressive against the guinea pigs. I have to seperate them.,negative,morning,46-60,Congo (Congo-Brazzaville),5518087,342000.0,16
e538779c55,  Sorry to hear that.,Sorry to hear that,negative,noon,60-70,Bhutan,771608,38100.0,20
97a258f376, nope  don`t you think it`s a crime? :/,a crime,negative,morning,46-60,Rwanda,12952218,24670.0,525
6faa09a54a,Feeling so low and depressed that I`m not on holiday,depressed,negative,morning,0-20,Malawi,19129952,94280.0,203
46eb72104e, I read them a couple of weeks ago  They work really well with the movie.,y well,positive,noon,60-70,Zambia,18383955,743390.0,25
adb093890f, Going so soon? I was hoping to hear late nite humor from you....,hoping,positive,morning,0-20,Austria,9006398,82400.0,109
6f56e42577, I won`t leave you alone until you accept my appology,I won`t leave you alone until you accept my appology,positive,night,70-100,Djibouti,988000,23180.0,43
b9a59224d4, No. That would be too easy. All I have is the user manual which is not enough for me to claim his bike,e too easy.,positive,night,31-45,Panama,4314767,74340.0,58
035954f564," just looked at your page and realised it was a radio show, get them to play Call It What You Want so love that track",love,positive,morning,46-60,Palau,18094,460.0,39
ed8bb17f21, The Beatles? Those scousers with funny haircuts? More talent in The Banana Splits!,More talent,positive,noon,21-30,Botswana,2351627,566730.0,4
8a7ec25b1d,_paige aww hey! I didn`t know this was you! LOL. I`m sick. No outtie for me.,sick.,negative,noon,60-70,Bangladesh,164689383,130170.0,1265
18699f7f9b,I am hungry already. Not impressed! And everybody has gone to Rubys,Not impressed!,negative,noon,21-30,Japan,126476461,364555.0,347
a454494a8a,"Ouch, my back. Man I`m sick",Man I`m sick,negative,morning,0-20,United States of America,331002651,9147420.0,36
31ac5826e1,that `preview` of a trailer for new moon was a joke...14 seconds. still watched it tho. twice. lol figured i missed something! still sick,still sick,negative,morning,46-60,Singapore,5850342,700.0,8358
a857376f18,Found which exit to take. Thanks .,Thanks,positive,morning,46-60,Kuwait,4270571,17820.0,240
eb70f90740," I know, lame.","I know, lame.",negative,night,70-100,Belize,397628,22810.0,17
644407154b, HEYHEYHEYY happy star wars day   watcha doin this friday? up for a movie?,happy,positive,noon,21-30,Iceland,341243,100250.0,3
c1ca3e6ef2,  that made me sad..,e me sad..,negative,night,70-100,Belize,397628,22810.0,17
d8fabc4d21,My aim is not working due to network problems,My aim is not working due to network problems,negative,morning,46-60,Mali,20250833,1220190.0,17
4d34639c6e,Sulking at home while it rained was poor strategy.  Now i`m watching the sun shine from a desk in the Robarts reference room.,poor,negative,morning,0-20,Serbia,8737371,87460.0,100
ebc56300cb, well I ran out of beer so I left. Not sure about the ETA. Waiting waiting waiting. Bleh  Gonna be a long nite methinks.,Bleh,negative,morning,0-20,Latvia,1886198,62200.0,30
1dbd984ce7,"_Morales I like you. I mean as a random person, because I obviously don`t know you. but. we think alike",I like you.,positive,noon,60-70,Fiji,896445,18270.0,49
31778724a1," Greatings from planet shannan, we have laded once again on your lanet & hopefull we come in peace =/ Hmm...Haiaa",hopefull,positive,night,31-45,Portugal,10196709,91590.0,111
e4b2a3349f, Well thank you.,Well thank you.,positive,night,31-45,Mexico,128932753,1943950.0,66
1d9c6a757d, lol well i learned somethin new  thx !,learned,positive,morning,0-20,Mali,20250833,1220190.0,17
346755a77b, ?Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? And many more!,?Happy,positive,morning,0-20,Nauru,10824,20.0,541
fbb62d0fd8,_leigh u know wut devy dev it sure does suck havin no ID!! My weekends r gone miserable for 3 weeks so drink 4 me plz!!,miserable fo,negative,night,31-45,Finland,5540720,304000.0,18
501ae0d4e7, like cheesecake brownies!!! i miss my cheesecake brownies... and the walmart closest to l.a. (to me) doesn`t have em,miss,negative,noon,60-70,Kyrgyzstan,6524195,191800.0,34
7da058a4f6,will deplurk! GAH!! need to concentrate on Jap! Visit my http://jynxedpanda.com (site) if you have time  heh... http://plurk.com/p/rr2ly,GAH!!,negative,night,70-100,Uganda,45741007,199810.0,229
30cd7e7f6b,doesn`t kno wat to do now ER is over  saddo,saddo,negative,night,31-45,Czechia (Czech Republic),10708981,77240.0,139
77b050d123, dude!!! wtf!! I text you this morning so that you can take care of me! so uncool..... it`s confirmed... you hate me,you hate me,negative,night,31-45,Mexico,128932753,1943950.0,66
cd2cc739a1,"im in pain, ****","im in pain, ****",negative,night,31-45,Ecuador,17643054,248360.0,71
94a5cd8fb4, im gone miss ya`ll Lol.don laugh im serious.its bittersweet. lookin forward 2goin home but cant wait till nx semester!,im gone miss ya`ll Lol.don laugh im serious.its bittersweet.,negative,noon,60-70,Angola,32866272,1246700.0,26
1c66a422b6,So bored in chem n im super hungry! Ugh,So bored in chem n im super hungry! Ugh,negative,night,70-100,Brazil,212559417,8358140.0,25
4d8c11c5cd,"You better come here by the time I count to 10 or else. 1, 2, 3,  BAM!!!!!","You better come here by the time I count to 10 or else. 1, 2, 3,  BAM!!!!!",positive,night,31-45,Bolivia,11673021,1083300.0,11
74ed02b34e, Sorry  I`ll make sure to bomb in talk at SSUG next month as penance ;-),Sorry,negative,night,31-45,Syria,17500658,183630.0,95
f86533eda4,I nvr wanted May to come to an end,I nvr wanted May to come to an end,positive,night,70-100,Morocco,36910560,446300.0,83
428d32dc76,walk was grand peeps lol feet are really hurting now thought  ****,feet are really hurting now thought  ****,negative,night,70-100,Zimbabwe,14862924,386850.0,38
d4f27a0788,This is what I had to endure to get prizes of to my lucky winners  http://twitpic.com/669nm,endure,negative,night,31-45,North Macedonia,2083374,25220.0,83
840cb11d53, Done some book signings in Manchester. Nice people up there. Enjoy the week.,. Nice people up there.,positive,noon,21-30,Holy See,801,0.0,2003
0dfbcfbc58,  got my hair rebonded at some korean place. dude! my hair is f`in fried! cut 5' already ... now just chopping it off!!!,! my hair is f`in fried!,negative,morning,46-60,Vanuatu,307145,12200.0,25
4cbd2d23dc,The VP is gone...so why am I getting a headache?    Time to have some coffee and fight it off. #migraine #ohnoyoudidnt,The VP is gone...so why am I getting a headache?    Time to have some coffee and fight it of,negative,morning,46-60,Mauritania,4649658,1030700.0,5
17a5b26087, I wish our  didn`t close,I wish our  didn`t close,negative,morning,0-20,Brunei,437479,5270.0,83
a2e20a975a, Lovin` your performance on snl tonight... so **** funny!!!,Lovin`,positive,noon,60-70,Sudan,43849260,1765048.0,25
c5bb827543,Wow I really need to have fun tonight now,fun,positive,noon,21-30,Tuvalu,11792,30.0,393
22d360a2aa,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over,i dont want it to be over,negative,morning,0-20,Philippines,109581078,298170.0,368
9316504b1a,_ good morning - you`re up early! Feeling enthused to design your life?  thanks to manics for that phrase,Feeling enthused,positive,night,31-45,Tonga,105695,720.0,147
5076bdb76d, wish i could  want to stay and play with u guys and enjoy a block party for once,d enjoy,positive,noon,60-70,El Salvador,6486205,20720.0,313
3fb83e1d31, p.s. sorry about ur uncle,sorry,negative,noon,60-70,North Korea,25778816,120410.0,214
88d10c8ddc,Proof of heat  good day wish I hadn`t spent most of it in bed  http://twitpic.com/670tp,good,positive,noon,60-70,Belgium,11589623,30280.0,383
50f25e5191,"I need a nap, but I won`t be getting one",I won`t be getting one,negative,night,70-100,Guatemala,17915568,107160.0,167
1b09def1d0, noo  I`m in miami and I just wanna lay out in the sun..but the rain has stopped me,e rain has stopped me,negative,night,70-100,Madagascar,27691018,581795.0,48
1e12b8b504, A+ for effort though  http://bit.ly/Mco5v,effort,positive,noon,60-70,Dominican Republic,10847910,48300.0,225
06993a0789, I did for years and then moved over to an IBM compatible.  Would love to have both on my desk!   Can you call me a techie?,Would love to,positive,morning,46-60,Palau,18094,460.0,39
0100c60150,it makes me  when i see people replying to people that are only after followers and would never reply back,would never reply back,negative,noon,60-70,Costa Rica,5094118,51060.0,100
e8b373e460,"Woke up dreaming I met my Hero; Author Anne Rice & her son, author Christopher Rice. I was in such euphoria. Perhaps I would someday.",I was in such euphoria.,positive,night,31-45,Antigua and Barbuda,97929,440.0,223
b8ee4aadab, p.s. i heart your face,i heart your face,positive,night,70-100,Kiribati,119449,810.0,147
